# Generated from Carapace 1.7.3 export trees; do not edit by hand.
pip list	-	--editable,--exclude,--exclude-editable,--extra-index-url,--find-links,--format,--include-editable,--index-url,--local,--no-index,--not-required,--outdated,--path,--pre,--uptodate,--user,-e,-f,-i,-l,-o,-u	-
pip search	-	--index,-i	-
pip show	-	--files,-f	path
pip uninstall	-	--requirement,--yes,-r,-y	path
pip wheel	-	--build-option,--constraint,--editable,--extra-index-url,--find-links,--global-option,--ignore-requires-python,--index-url,--no-binary,--no-build-isolation,--no-clean,--no-deps,--no-index,--only-binary,--pre,--prefer-binary,--progress-bar,--require-hashes,--requirement,--src,--use-pep517,--wheel-dir,-c,-e,-f,-i,-r,-w	path
pixi	a,add,auth,build,clean,completion,config,exec,g,global,help,i,import,info,init,install,list,lock,ls,project,r,reinstall,remove,rm,run,s,search,self-update,shell,shell-hook,t,task,tree,update,upgrade,upload,workspace,x	--color,--help,--list,--no-progress,--quiet,--verbose,--version,-V,-h,-q,-v	-
pixi a	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--editable,--feature,--frozen,--git,--locked,--manifest-path,--no-install,--pinning-strategy,--platform,--pypi,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f,-g,-m,-p,-s	path
pixi add	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--editable,--feature,--frozen,--git,--locked,--manifest-path,--no-install,--pinning-strategy,--platform,--pypi,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f,-g,-m,-p,-s	path
pixi auth	help,login,logout	-	-
pixi auth help	help,login,logout	-	-
pixi auth help help	-	-	-
pixi auth help login	-	-	-
pixi auth help logout	-	-	-
pixi auth login	-	--conda-token,--password,--s3-access-key-id,--s3-secret-access-key,--s3-session-token,--token,--username	-
pixi auth logout	-	-	-
pixi build	-	--as-is,--auth-file,--build-dir,--build-platform,--clean,--concurrent-downloads,--concurrent-solves,--frozen,--locked,--no-install,--output-dir,--path,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--target-platform,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-b,-c,-o,-t	-
pixi clean	cache,help	--activation-cache,--build,--environment,--manifest-path,-e,-m	-
pixi clean cache	-	--assume-yes,--build,--build-backends,--conda,--exec,--mapping,--pypi,--repodata,--yes,-y	-
pixi clean help	cache,help	-	-
pixi clean help cache	-	-	-
pixi clean help help	-	-	-
pixi completion	-	--shell,-s	-
pixi config	append,e,edit,help,l,list,ls,prepend,set,unset	-	-
pixi config append	-	--global,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config e	-	--global,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config edit	-	--global,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config help	append,edit,help,list,prepend,set,unset	-	-
pixi config help append	-	-	-
pixi config help edit	-	-	-
pixi config help help	-	-	-
pixi config help list	-	-	-
pixi config help prepend	-	-	-
pixi config help set	-	-	-
pixi config help unset	-	-	-
pixi config l	-	--global,--json,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config list	-	--global,--json,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config ls	-	--global,--json,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config prepend	-	--global,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config set	-	--global,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi config unset	-	--global,--local,--manifest-path,--system,-g,-l,-m,-s	-
pixi exec	-	--auth-file,--channel,--concurrent-downloads,--concurrent-solves,--force-reinstall,--list,--no-modify-ps1,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--spec,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,--with,-c,-p,-s,-w	path
pixi g	a,add,e,edit,expose,help,i,install,list,ls,remove,rm,s,shortcut,sync,t,tree,uninstall,update	-	-
pixi g a	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--environment,--expose,--git,--path,--pinning-strategy,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g add	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--environment,--expose,--git,--path,--pinning-strategy,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g e	add,help,remove	-	-
pixi g e add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g e help	add,help,remove	-	-
pixi g e help add	-	-	-
pixi g e help help	-	-	-
pixi g e help remove	-	-	-
pixi g e remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi g edit	-	-	-
pixi g expose	add,help,remove	-	-
pixi g expose add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g expose help	add,help,remove	-	-
pixi g expose help add	-	-	-
pixi g expose help help	-	-	-
pixi g expose help remove	-	-	-
pixi g expose remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi g help	add,edit,expose,help,install,list,remove,shortcut,sync,tree,uninstall,update	-	-
pixi g help add	-	-	-
pixi g help edit	-	-	-
pixi g help expose	add,remove	-	-
pixi g help expose add	-	-	-
pixi g help expose remove	-	-	-
pixi g help help	-	-	-
pixi g help install	-	-	-
pixi g help list	-	-	-
pixi g help remove	-	-	-
pixi g help shortcut	add,remove	-	-
pixi g help shortcut add	-	-	-
pixi g help shortcut remove	-	-	-
pixi g help sync	-	-	-
pixi g help tree	-	-	-
pixi g help uninstall	-	-	-
pixi g help update	-	-	-
pixi g i	-	--auth-file,--branch,--channel,--concurrent-downloads,--concurrent-solves,--environment,--expose,--force-reinstall,--git,--no-shortcut,--no-shortcuts,--path,--pinning-strategy,--platform,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,--with,-c,-e,-p	-
pixi g install	-	--auth-file,--branch,--channel,--concurrent-downloads,--concurrent-solves,--environment,--expose,--force-reinstall,--git,--no-shortcut,--no-shortcuts,--path,--pinning-strategy,--platform,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,--with,-c,-e,-p	-
pixi g list	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--sort-by,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g ls	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--sort-by,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g rm	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g s	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi g shortcut	add,help,remove	-	-
pixi g shortcut add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi g shortcut help	add,help,remove	-	-
pixi g shortcut help add	-	-	-
pixi g shortcut help help	-	-	-
pixi g shortcut help remove	-	-	-
pixi g shortcut remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi g sync	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi g t	-	--environment,--invert,-e,-i	-
pixi g tree	-	--environment,--invert,-e,-i	-
pixi g uninstall	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	path
pixi g update	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi global	a,add,e,edit,expose,help,i,install,list,ls,remove,rm,s,shortcut,sync,t,tree,uninstall,update	-	-
pixi global a	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--environment,--expose,--git,--path,--pinning-strategy,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global add	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--environment,--expose,--git,--path,--pinning-strategy,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global e	add,help,remove	-	-
pixi global e add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global e help	add,help,remove	-	-
pixi global e help add	-	-	-
pixi global e help help	-	-	-
pixi global e help remove	-	-	-
pixi global e remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi global edit	-	-	-
pixi global expose	add,help,remove	-	-
pixi global expose add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global expose help	add,help,remove	-	-
pixi global expose help add	-	-	-
pixi global expose help help	-	-	-
pixi global expose help remove	-	-	-
pixi global expose remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi global help	add,edit,expose,help,install,list,remove,shortcut,sync,tree,uninstall,update	-	-
pixi global help add	-	-	-
pixi global help edit	-	-	-
pixi global help expose	add,remove	-	-
pixi global help expose add	-	-	-
pixi global help expose remove	-	-	-
pixi global help help	-	-	-
pixi global help install	-	-	-
pixi global help list	-	-	-
pixi global help remove	-	-	-
pixi global help shortcut	add,remove	-	-
pixi global help shortcut add	-	-	-
pixi global help shortcut remove	-	-	-
pixi global help sync	-	-	-
pixi global help tree	-	-	-
pixi global help uninstall	-	-	-
pixi global help update	-	-	-
pixi global i	-	--auth-file,--branch,--channel,--concurrent-downloads,--concurrent-solves,--environment,--expose,--force-reinstall,--git,--no-shortcut,--no-shortcuts,--path,--pinning-strategy,--platform,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,--with,-c,-e,-p	-
pixi global install	-	--auth-file,--branch,--channel,--concurrent-downloads,--concurrent-solves,--environment,--expose,--force-reinstall,--git,--no-shortcut,--no-shortcuts,--path,--pinning-strategy,--platform,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,--with,-c,-e,-p	-
pixi global list	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--sort-by,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global ls	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--sort-by,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global rm	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global s	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi global shortcut	add,help,remove	-	-
pixi global shortcut add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e	-
pixi global shortcut help	add,help,remove	-	-
pixi global shortcut help add	-	-	-
pixi global shortcut help help	-	-	-
pixi global shortcut help remove	-	-	-
pixi global shortcut remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi global sync	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi global t	-	--environment,--invert,-e,-i	-
pixi global tree	-	--environment,--invert,-e,-i	-
pixi global uninstall	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	path
pixi global update	-	--auth-file,--concurrent-downloads,--concurrent-solves,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache	-
pixi help	add,auth,build,clean,completion,config,exec,global,help,import,info,init,install,list,lock,reinstall,remove,run,search,self-update,shell,shell-hook,task,tree,update,upgrade,upload,workspace	-	-
pixi help add	-	-	-
pixi help auth	login,logout	-	-
pixi help auth login	-	-	-
pixi help auth logout	-	-	-
pixi help build	-	-	-
pixi help clean	cache	-	-
pixi help clean cache	-	-	-
pixi help completion	-	-	-
pixi help config	append,edit,list,prepend,set,unset	-	-
pixi help config append	-	-	-
pixi help config edit	-	-	-
pixi help config list	-	-	-
pixi help config prepend	-	-	-
pixi help config set	-	-	-
pixi help config unset	-	-	-
pixi help exec	-	-	-
pixi help global	add,edit,expose,install,list,remove,shortcut,sync,tree,uninstall,update	-	-
pixi help global add	-	-	-
pixi help global edit	-	-	-
pixi help global expose	add,remove	-	-
pixi help global expose add	-	-	-
pixi help global expose remove	-	-	-
pixi help global install	-	-	-
pixi help global list	-	-	-
pixi help global remove	-	-	-
pixi help global shortcut	add,remove	-	-
pixi help global shortcut add	-	-	-
pixi help global shortcut remove	-	-	-
pixi help global sync	-	-	-
pixi help global tree	-	-	-
pixi help global uninstall	-	-	-
pixi help global update	-	-	-
pixi help help	-	-	-
pixi help import	-	-	-
pixi help info	-	-	-
pixi help init	-	-	-
pixi help install	-	-	-
pixi help list	-	-	-
pixi help lock	-	-	-
pixi help reinstall	-	-	-
pixi help remove	-	-	-
pixi help run	-	-	-
pixi help search	-	-	-
pixi help self-update	-	-	-
pixi help shell	-	-	-
pixi help shell-hook	-	-	-
pixi help task	add,alias,list,remove	-	-
pixi help task add	-	-	-
pixi help task alias	-	-	-
pixi help task list	-	-	-
pixi help task remove	-	-	-
pixi help tree	-	-	-
pixi help update	-	-	-
pixi help upgrade	-	-	-
pixi help upload	anaconda,artifactory,prefix,quetz,s3	-	-
pixi help upload anaconda	-	-	-
pixi help upload artifactory	-	-	-
pixi help upload prefix	-	-	-
pixi help upload quetz	-	-	-
pixi help upload s3	-	-	-
pixi help workspace	channel,description,environment,export,feature,name,platform,requires-pixi,system-requirements,version	-	-
pixi help workspace channel	add,list,remove	-	-
pixi help workspace channel add	-	-	-
pixi help workspace channel list	-	-	-
pixi help workspace channel remove	-	-	-
pixi help workspace description	get,set	-	-
pixi help workspace description get	-	-	-
pixi help workspace description set	-	-	-
pixi help workspace environment	add,list,remove	-	-
pixi help workspace environment add	-	-	-
pixi help workspace environment list	-	-	-
pixi help workspace environment remove	-	-	-
pixi help workspace export	conda-environment,conda-explicit-spec	-	-
pixi help workspace export conda-environment	-	-	-
pixi help workspace export conda-explicit-spec	-	-	-
pixi help workspace feature	list,remove	-	-
pixi help workspace feature list	-	-	-
pixi help workspace feature remove	-	-	-
pixi help workspace name	get,set	-	-
pixi help workspace name get	-	-	-
pixi help workspace name set	-	-	-
pixi help workspace platform	add,list,remove	-	-
pixi help workspace platform add	-	-	-
pixi help workspace platform list	-	-	-
pixi help workspace platform remove	-	-	-
pixi help workspace requires-pixi	get,set,unset,verify	-	-
pixi help workspace requires-pixi get	-	-	-
pixi help workspace requires-pixi set	-	-	-
pixi help workspace requires-pixi unset	-	-	-
pixi help workspace requires-pixi verify	-	-	-
pixi help workspace system-requirements	add,list	-	-
pixi help workspace system-requirements add	-	-	-
pixi help workspace system-requirements list	-	-	-
pixi help workspace version	get,major,minor,patch,set	-	-
pixi help workspace version get	-	-	-
pixi help workspace version major	-	-	-
pixi help workspace version minor	-	-	-
pixi help workspace version patch	-	-	-
pixi help workspace version set	-	-	-
pixi i	-	--all,--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--frozen,--locked,--manifest-path,--only,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--skip,--skip-with-deps,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-a,-e,-m	-
pixi import	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--feature,--format,--manifest-path,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-f,-m,-p	-
pixi info	-	--extended,--json,--manifest-path,-m	-
pixi init	-	--channel,--conda-pypi-map,--format,--import,--platform,--scm,-c,-i,-p,-s	-
pixi install	-	--all,--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--frozen,--locked,--manifest-path,--only,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--skip,--skip-with-deps,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-a,-e,-m	-
pixi list	-	--environment,--explicit,--fields,--frozen,--json,--json-pretty,--locked,--manifest-path,--no-install,--platform,--sort-by,-e,-m,-x	-
pixi lock	-	--check,--dry-run,--json,--manifest-path,--no-install,-m	-
pixi ls	-	--environment,--explicit,--fields,--frozen,--json,--json-pretty,--locked,--manifest-path,--no-install,--platform,--sort-by,-e,-m,-x	-
pixi project	channel,description,environment,export,feature,help,name,platform,requires-pixi,system-requirements,version	--manifest-path,-m	-
pixi project channel	a,add,help,list,ls,remove,rm	-	-
pixi project channel a	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi project channel add	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi project channel help	add,help,list,remove	-	-
pixi project channel help add	-	-	-
pixi project channel help help	-	-	-
pixi project channel help list	-	-	-
pixi project channel help remove	-	-	-
pixi project channel list	-	--urls	-
pixi project channel ls	-	--urls	-
pixi project channel remove	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi project channel rm	-	--auth-file,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--locked,--no-install,--pinning-strategy,--prepend,--priority,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f	-
pixi project description	get,help,set	-	-
pixi project description get	-	-	-
pixi project description help	get,help,set	-	-
pixi project description help get	-	-	-
pixi project description help help	-	-	-
pixi project description help set	-	-	-
pixi project description set	-	-	-
pixi project environment	a,add,help,list,ls,remove,rm	-	-
pixi project environment a	-	--feature,--force,--no-default-feature,--solve-group,-f	-
pixi project environment add	-	--feature,--force,--no-default-feature,--solve-group,-f	-
pixi project environment help	add,help,list,remove	-	-
pixi project environment help add	-	-	-
pixi project environment help help	-	-	-
pixi project environment help list	-	-	-
pixi project environment help remove	-	-	-
pixi project environment list	-	-	-
pixi project environment ls	-	-	-
pixi project environment remove	-	-	-
pixi project environment rm	-	-	-
pixi project export	ces,conda-environment,conda-explicit-spec,help	-	-
pixi project export ces	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--frozen,--ignore-pypi-errors,--ignore-source-errors,--locked,--no-install,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-p	-
pixi project export conda-environment	-	--environment,--name,--platform,-e,-n,-p	-
pixi project export conda-explicit-spec	-	--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--frozen,--ignore-pypi-errors,--ignore-source-errors,--locked,--no-install,--pinning-strategy,--platform,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-p	-
pixi project export help	conda-environment,conda-explicit-spec,help	-	-
pixi project export help conda-environment	-	-	-
pixi project export help conda-explicit-spec	-	-	-
pixi project export help help	-	-	-
pixi project feature	help,list,ls,remove,rm	-	-
pixi project feature help	help,list,remove	-	-
pixi project feature help help	-	-	-
pixi project feature help list	-	-	-
pixi project feature help remove	-	-	-
pixi project feature list	-	-	-
pixi project feature ls	-	-	-
pixi project feature remove	-	-	-
pixi project feature rm	-	-	-
pixi project help	channel,description,environment,export,feature,help,name,platform,requires-pixi,system-requirements,version	-	-
pixi project help channel	add,list,remove	-	-
pixi project help channel add	-	-	-
pixi project help channel list	-	-	-
pixi project help channel remove	-	-	-
pixi project help description	get,set	-	-
pixi project help description get	-	-	-
pixi project help description set	-	-	-
pixi project help environment	add,list,remove	-	-
pixi project help environment add	-	-	-
pixi project help environment list	-	-	-
pixi project help environment remove	-	-	-
pixi project help export	conda-environment,conda-explicit-spec	-	-
pixi project help export conda-environment	-	-	-
pixi project help export conda-explicit-spec	-	-	-
pixi project help feature	list,remove	-	-
pixi project help feature list	-	-	-
pixi project help feature remove	-	-	-
pixi project help help	-	-	-
pixi project help name	get,set	-	-
pixi project help name get	-	-	-
pixi project help name set	-	-	-
pixi project help platform	add,list,remove	-	-
pixi project help platform add	-	-	-
pixi project help platform list	-	-	-
pixi project help platform remove	-	-	-
pixi project help requires-pixi	get,set,unset,verify	-	-
pixi project help requires-pixi get	-	-	-
pixi project help requires-pixi set	-	-	-
pixi project help requires-pixi unset	-	-	-
pixi project help requires-pixi verify	-	-	-
pixi project help system-requirements	add,list	-	-
pixi project help system-requirements add	-	-	-
pixi project help system-requirements list	-	-	-
pixi project help version	get,major,minor,patch,set	-	-
pixi project help version get	-	-	-
pixi project help version major	-	-	-
pixi project help version minor	-	-	-
pixi project help version patch	-	-	-
pixi project help version set	-	-	-
pixi project name	get,help,set	-	-
pixi project name get	-	-	-
pixi project name help	get,help,set	-	-
pixi project name help get	-	-	-
pixi project name help help	-	-	-
pixi project name help set	-	-	-
pixi project name set	-	-	-
pixi project platform	a,add,help,list,ls,remove,rm	-	-
pixi project platform a	-	--feature,--no-install,-f	-
pixi project platform add	-	--feature,--no-install,-f	-
pixi project platform help	add,help,list,remove	-	-
pixi project platform help add	-	-	-
pixi project platform help help	-	-	-
pixi project platform help list	-	-	-
pixi project platform help remove	-	-	-
pixi project platform list	-	-	-
pixi project platform ls	-	-	-
pixi project platform remove	-	--feature,--no-install,-f	path
pixi project platform rm	-	--feature,--no-install,-f	path
pixi project requires-pixi	get,help,set,unset,verify	-	-
pixi project requires-pixi get	-	-	-
pixi project requires-pixi help	get,help,set,unset,verify	-	-
pixi project requires-pixi help get	-	-	-
pixi project requires-pixi help help	-	-	-
pixi project requires-pixi help set	-	-	-
pixi project requires-pixi help unset	-	-	-
pixi project requires-pixi help verify	-	-	-
pixi project requires-pixi set	-	-	-
pixi project requires-pixi unset	-	-	-
pixi project requires-pixi verify	-	-	-
pixi project system-requirements	a,add,help,list,ls	-	-
pixi project system-requirements a	-	--family,--feature,-f	-
pixi project system-requirements add	-	--family,--feature,-f	-
pixi project system-requirements help	add,help,list	-	-
pixi project system-requirements help add	-	-	-
pixi project system-requirements help help	-	-	-
pixi project system-requirements help list	-	-	-
pixi project system-requirements list	-	--environment,--json,-e	-
pixi project system-requirements ls	-	--environment,--json,-e	-
pixi project version	get,help,major,minor,patch,set	-	-
pixi project version get	-	-	-
pixi project version help	get,help,major,minor,patch,set	-	-
pixi project version help get	-	-	-
pixi project version help help	-	-	-
pixi project version help major	-	-	-
pixi project version help minor	-	-	-
pixi project version help patch	-	-	-
pixi project version help set	-	-	-
pixi project version major	-	-	-
pixi project version minor	-	-	-
pixi project version patch	-	-	-
pixi project version set	-	-	-
pixi r	-	--as-is,--auth-file,--clean-env,--concurrent-downloads,--concurrent-solves,--dry-run,--environment,--executable,--force-activate,--frozen,--help,--locked,--manifest-path,--no-completions,--no-install,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--skip-deps,--templated,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-h,-m,-n,-x	path
pixi reinstall	-	--all,--auth-file,--concurrent-downloads,--concurrent-solves,--environment,--frozen,--locked,--manifest-path,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-a,-e,-m	-
pixi remove	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--git,--locked,--manifest-path,--no-install,--pinning-strategy,--platform,--pypi,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f,-g,-m,-p,-s	path
pixi rm	-	--auth-file,--branch,--concurrent-downloads,--concurrent-solves,--feature,--frozen,--git,--locked,--manifest-path,--no-install,--pinning-strategy,--platform,--pypi,--pypi-keyring-provider,--rev,--run-post-link-scripts,--subdir,--tag,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-f,-g,-m,-p,-s	path
pixi run	-	--as-is,--auth-file,--clean-env,--concurrent-downloads,--concurrent-solves,--dry-run,--environment,--executable,--force-activate,--frozen,--help,--locked,--manifest-path,--no-completions,--no-install,--pinning-strategy,--pypi-keyring-provider,--run-post-link-scripts,--skip-deps,--templated,--tls-no-verify,--tls-root-certs,--use-environment-activation-cache,-e,-h,-m,-n,-x	path
